Temperatura,Personas,Electrodomesticos,Consumo_kWh
35.29504408669138,3.0,20.0,78.8515637480299
21.15316460717986,1.0,13.0,41.11431689293061
28.26812511876391,5.0,12.0,64.57230030455781
25.393002058485305,4.0,10.0,48.08275940480194
29.333599127093954,2.0,10.0,47.45564445042109
22.930561301529902,4.0,16.0,64.69796554578716
12.086255838299143,3.0,,49.63167034580674
17.325909837493285,3.0,11.0,45.70192732256527
9.133593742102208,4.0,5.0,24.55258203814171
18.149710993321023,4.0,20.0,62.038539711158386
29.294623934444317,3.0,8.0,49.589869886310815
23.005482810826674,1.0,7.0,35.961078976924725
25.102741094709337,4.0,,54.603528931107185
20.390563091028746,4.0,11.0,45.291237714390334
23.52269527113296,3.0,14.0,54.557708771076136
19.59738641433699,3.0,8.0,40.27506181867421
21.88216530709843,3.0,,60.734920031905226
19.829055505284355,3.0,7.0,32.572572782255676
24.813707254036355,2.0,16.0,55.8062650078438
21.420819340313482,2.0,,57.5538411822025
30.084757815131663,3.0,20.0,69.30161266307486
34.54229316800152,4.0,15.0,143.3407427080175
25.115243717057865,4.0,15.0,61.74049830353644
29.6633125262912,3.0,18.0,62.485703116965745
28.498097456681453,1.0,,53.43133658308806
26.17702460738163,4.0,7.0,52.21447080566828
32.591364710424294,5.0,12.0,63.15219608265515
24.49791628146494,1.0,9.0,45.911121575946964
27.218144363564097,4.0,14.0,61.4133930135272
22.80774534214129,5.0,18.0,65.55397381780872
20.247839679541556,2.0,18.0,59.26555950723261
19.548395344501614,3.0,20.0,58.215962147269195
34.76894672014728,3.0,16.0,65.39478917824141
18.90200449649529,1.0,12.0,39.9756052120241
26.068363478112776,5.0,14.0,63.77705818557294
22.52129490828506,5.0,19.0,73.76497964766517
12.93670083497144,3.0,15.0,42.49849853345867
26.22431214987696,4.0,17.0,68.32858448564893
21.267438935775733,1.0,14.0,47.80067652301419
,5.0,6.0,43.43426842231055
22.63083254958276,4.0,,44.10799032649553
21.757735390633297,3.0,12.0,43.81339788386924
23.92343682661248,3.0,20.0,58.68439167053945
24.347835727719673,5.0,,50.80477877492617
20.581602139935008,3.0,15.0,49.05964128508238
23.650784390636307,3.0,15.0,58.07354103697428
21.68028248093366,4.0,8.0,45.87877203012676
19.92106702750919,1.0,8.0,30.376979402401147
,,14.0,50.53657019543575
,2.0,13.0,52.854269677930404
20.25188932653776,1.0,9.0,35.801001086535805
17.411669577904107,4.0,10.0,42.44598842296235
,4.0,16.0,59.19929915329296
20.035976293744664,3.0,16.0,54.94625183030248
22.821892785700648,4.0,15.0,53.779923557100794
25.887124150056387,5.0,5.0,45.12719065961834
19.808551293753126,5.0,18.0,65.3732973260185
18.10885788632536,1.0,12.0,38.125313411086
15.114507943875227,4.0,9.0,39.71180951613737
24.8252226029561,2.0,8.0,
27.578043605546913,2.0,9.0,44.67872882132975
21.027342901389122,3.0,16.0,54.01117167020752
27.914341275450656,2.0,20.0,65.0255947477755
16.179025657760583,5.0,6.0,38.59217003357091
23.658634252538864,2.0,8.0,40.24947268316613
12.810738949295818,,5.0,19.895204764400624
,5.0,16.0,64.90135020874825
25.29046039720039,4.0,11.0,
25.556079838495545,1.0,11.0,46.67701832452729
27.37809981424992,5.0,16.0,67.81884702723087
13.18789111038606,3.0,15.0,44.61321095238904
,3.0,13.0,
24.203088676493202,2.0,19.0,56.42653957205138
16.807593494721715,2.0,16.0,41.77274809777987
19.21458429547966,1.0,10.0,36.973314131020715
14.539196568659516,2.0,14.0,39.69959184076871
19.692729463395164,4.0,6.0,36.48337735117148
21.701177226669575,1.0,10.0,38.443938168518095
31.564381757755022,,8.0,50.950632347168714
21.99663539576356,4.0,13.0,55.04578808045027
15.128810217696682,2.0,5.0,33.79103708037829
18.253311732260922,4.0,13.0,52.48173842930297
24.66111107026959,1.0,10.0,42.431859892429856
25.867094146021394,3.0,18.0,64.29870808249144
8.81313271833009,,20.0,58.266780568725316
24.66281219746166,4.0,14.0,57.41335614782278
27.08976098349297,2.0,13.0,53.40708949529781
32.27054806392426,4.0,15.0,61.68116992146532
18.412253011164093,2.0,16.0,52.50095812068516
32.028169126436126,1.0,12.0,50.36890182530737
18.598120801939896,5.0,14.0,61.84698708984602
31.71279917125988,1.0,16.0,57.35925370784374
17.709257857554224,2.0,8.0,
21.494891087835555,4.0,16.0,58.24212299278169
21.640350648139023,5.0,15.0,56.8783841639684
27.690113659238605,1.0,18.0,57.52504672384568
23.21825015335652,4.0,17.0,59.553470431186355
22.795559295816197,1.0,15.0,47.81930437784079
23.51577291795602,4.0,5.0,46.95702288861139
16.725536763944373,,19.0,57.24449219864214
13.688725742372238,2.0,18.0,50.468791159617034
30.490528398806063,,9.0,43.05031857703806
18.633910463332647,3.0,16.0,54.376120781441266
12.794522988440082,3.0,9.0,37.2951122238787
22.049510452884657,4.0,20.0,61.568651849722116
30.795415698177777,5.0,20.0,76.17834833582342
22.825261974010356,5.0,6.0,47.07038405920008
17.483053615636003,5.0,11.0,52.684943692741065
21.75195697128519,2.0,11.0,42.38987737587519
24.528251849303686,2.0,17.0,55.982321524891034
26.230527221404277,5.0,5.0,43.839971490484444
21.37506347050931,4.0,17.0,58.1988833512095
28.757367305413304,5.0,19.0,74.01212741490978
23.819631540073527,1.0,8.0,32.306105223322845
13.277736770724754,1.0,15.0,35.59971751204304
24.584782100440307,1.0,,
22.660381957456334,1.0,13.0,49.508181032746535
24.713575110408804,,20.0,63.03804849070413
22.634374796478234,3.0,14.0,56.333892169450564
22.706807810633478,,11.0,
21.777091659552806,,9.0,45.45877744937912
26.26917805936372,5.0,18.0,69.11945791878978
27.710547681662852,5.0,6.0,55.65754587741815
19.401715746860415,2.0,14.0,45.42752753210116
20.4067564653878,1.0,13.0,36.78194558055327
29.353777033999535,4.0,7.0,48.14713254647903
22.546538598669297,2.0,11.0,40.54758897202535
26.917381532586063,,11.0,51.44835890057557
21.65497578354969,1.0,5.0,30.8489416629226
25.553164546211903,1.0,19.0,59.61809346370428
,3.0,13.0,
26.479950964202583,5.0,14.0,62.67627300228629
24.512082181251202,3.0,6.0,38.63458232172112
20.922990304852306,2.0,19.0,55.330865355369895
25.9563014034893,4.0,18.0,61.437377916363
22.279317000022655,5.0,18.0,64.52665812024024
10.365126291644184,,5.0,34.286852195612894
24.134860501964507,4.0,10.0,51.82917492735205
19.90510678552125,1.0,9.0,35.637876604716354
17.12811345295325,1.0,8.0,36.66051939513447
14.767203838402246,1.0,17.0,48.73921195625715
23.070785560563557,3.0,15.0,55.914265568184554
11.40743594914842,4.0,10.0,39.54230000221484
36.84329698908287,4.0,19.0,76.89084629225553
16.734619154614503,5.0,17.0,60.88491161866913
17.86401140476063,1.0,10.0,33.787100635228605
27.088228778850834,4.0,8.0,43.62075218492846
20.930117850292273,4.0,19.0,64.05497546117132
15.538081626053973,3.0,,33.13107952133234
27.819528399328707,4.0,6.0,45.56308584412317
25.5518568472389,3.0,11.0,50.86401391345498
10.557974829987945,4.0,17.0,49.69033821259624
22.087474788570958,5.0,19.0,67.12283430863941
18.78658958786893,5.0,18.0,61.020693559906164
21.32294015823306,3.0,10.0,45.307469458987384
22.356146481798937,2.0,15.0,46.504497723064574
20.817188807200377,3.0,12.0,46.12840863953024
23.547938086800357,1.0,5.0,31.531285273101272
24.408595385528034,4.0,7.0,41.82452836264903
30.31365029292214,2.0,20.0,65.90891655392238
19.863476145703277,2.0,14.0,45.6772294953125
,,5.0,31.667424944011216
24.956933615276814,5.0,11.0,54.08105882627933
19.12767244828801,2.0,18.0,47.475229406944784
19.298550974821914,2.0,15.0,46.027009843621194
17.941451106776142,3.0,12.0,44.34534041521278
29.898018499301422,5.0,13.0,65.0727975075696
23.09837370142458,1.0,14.0,41.3037354638875
24.51954257199472,5.0,20.0,70.32533885816082
22.093373523842388,4.0,8.0,40.783449784730465
27.081216438408035,2.0,9.0,47.37288080860349
,5.0,10.0,42.65792422552879
22.966081820068496,5.0,12.0,57.16304282008494
12.419829143925982,4.0,7.0,34.73467387133446
22.162826062813053,1.0,19.0,53.74334679389628
20.39802846035865,3.0,10.0,41.891547817509256
20.180454612346782,3.0,6.0,32.15912626668102
17.76545886678831,,14.0,56.46530131229069
20.014551659195327,1.0,8.0,32.74990784923738
26.375572546479482,4.0,,56.56668310040607
22.399615790791252,3.0,7.0,46.827693536124734
20.436934317915544,1.0,9.0,33.42585163834427
23.554745316079753,1.0,10.0,35.06870351678722
26.555974941555256,,10.0,54.93624393082451
19.94770644440802,2.0,7.0,36.148071896323245
21.913402172730546,2.0,,40.87638277779078
27.883462288252137,4.0,7.0,45.56410218615835
21.02593987187484,5.0,17.0,62.40226840081607
21.36093789200561,5.0,7.0,44.7453550390366
25.343070353965604,2.0,20.0,56.12094308169146
20.927797201144106,1.0,8.0,41.88011937167522
28.88232180763626,5.0,7.0,51.56005383397991
24.29277038198177,3.0,19.0,57.44658330633848
28.116387046951246,2.0,10.0,150.2101972965203
9.82785362493243,3.0,7.0,26.737227435360666
,4.0,19.0,61.62810565309547
25.419620966122686,1.0,18.0,51.78866233970125
23.75456778104722,4.0,13.0,56.11716613204679
23.090860246960506,1.0,16.0,50.49097221952041
30.55777608228773,3.0,13.0,59.21736315256075
22.501317411330344,3.0,20.0,63.28324809229031
23.005893535951323,3.0,20.0,58.630673762615736
19.73746739773152,3.0,13.0,50.68436806877253
23.432602709542678,4.0,8.0,46.93475946452141
18.437594465404953,5.0,13.0,53.129183759729074
20.71398252444751,4.0,10.0,41.93076423125157
,1.0,9.0,40.9315629583877
29.80784549626897,1.0,11.0,44.42364091976094
22.414825901682935,3.0,9.0,42.50522667629661
22.401607226308705,4.0,16.0,55.74253042919181
31.962855620563854,2.0,14.0,56.36783637964512
23.269988369648775,1.0,13.0,45.10223737052207
18.59065933471828,3.0,13.0,46.91777517337817
20.325097453614006,3.0,7.0,41.679156579598725
,5.0,18.0,71.59889093309333
25.144410719428727,5.0,8.0,50.16211075625143
25.898723954434423,3.0,5.0,35.84985914254431
21.129969467962155,2.0,14.0,49.61076720112038
21.614255495913152,3.0,,53.835808215415184
17.117022790261338,5.0,18.0,64.5153723142131
21.718876119518363,2.0,16.0,49.56045975440013
17.269426447767067,3.0,16.0,46.777786102585836
21.175104814293256,1.0,16.0,49.891246192984035
29.55422174476096,2.0,12.0,50.3611703735285
24.454488948904885,4.0,10.0,53.80390859230472
17.251584909333644,2.0,9.0,35.267038782206875
23.222573909282026,3.0,,56.84634999656849
25.633180387136942,4.0,16.0,66.30671985357375
19.229192117204313,,13.0,54.07985294070516
22.419074740123023,5.0,13.0,58.1211954012294
,4.0,6.0,37.70382773725775
23.997191097329363,4.0,15.0,65.64068568862899
12.677537016072773,3.0,11.0,36.69446217678883
16.898884060699753,3.0,6.0,33.78529161541001
28.637517089965563,5.0,8.0,56.65792109085558
17.820843280956804,5.0,17.0,54.5590891634808
27.395158915488402,1.0,6.0,36.3218569211703
18.94647589950821,2.0,8.0,33.03774498601603
24.17824269309767,,17.0,64.49082980767439
19.834117092482735,4.0,15.0,55.726694114460585
27.448306764864554,2.0,14.0,
19.655783283570727,3.0,5.0,37.299239982850125
21.840103429977052,4.0,16.0,58.4572507233799
20.45313181209719,1.0,19.0,48.06978215955792
14.835746255219634,3.0,,53.736747589973646
25.03964623938643,4.0,7.0,41.84965229175867
,2.0,19.0,54.760830885358885
18.774717040471263,4.0,19.0,67.9113191372395
27.131041179087877,5.0,15.0,
24.803995780641927,5.0,15.0,
23.157867491374244,3.0,20.0,63.656817282657315
25.922242024366724,5.0,12.0,57.2461784509185
19.262002767055332,3.0,18.0,56.62251149830935
20.92307611138107,2.0,18.0,53.74851994416256
21.724929446318384,3.0,7.0,40.269877755647265
26.090962485026605,2.0,8.0,39.62320826223927
24.249679277239597,5.0,14.0,55.94299408104739
23.576439980048228,2.0,6.0,39.580674546195304
11.711543088482523,3.0,8.0,34.246047457676
27.346387520128502,2.0,5.0,40.05195285376093
20.053829396886456,2.0,17.0,51.6314849019724
21.004540424788054,5.0,20.0,70.85742201132388
,3.0,8.0,46.1328281940623
,4.0,10.0,54.026078998614196
27.440750597592242,2.0,8.0,44.47527523371839
17.619997890810524,3.0,17.0,48.11250896850837
19.49232526066988,1.0,20.0,
19.56337440969307,1.0,8.0,30.60902811394788
16.001795272308144,4.0,8.0,45.42477858894937
,5.0,9.0,53.5475332350236
32.94945607646718,5.0,16.0,
24.000644586480888,2.0,9.0,39.97536020685403
27.693810305571077,2.0,18.0,66.39104117692128
28.470562694536156,3.0,13.0,59.78145353459247
13.968774179516618,1.0,15.0,38.294171562060804
26.242772372982586,4.0,10.0,48.55905007404539
18.440955476163893,,15.0,45.62987075978466
22.12679767833213,5.0,14.0,61.00632259651312
28.16198371218246,4.0,7.0,50.7194917191682
21.939519728945374,1.0,9.0,42.092510801657674
24.87713123356218,5.0,8.0,52.313186722988696
15.33965129757366,3.0,14.0,44.0450763558435
15.25150991787487,2.0,5.0,30.266389508961872
18.454956581431208,4.0,20.0,65.32773122534329
14.77206779326529,4.0,,40.1522617201069
32.16607755248573,2.0,9.0,52.18524383186424
16.30507882020155,5.0,11.0,51.0571116988746
16.887579679544416,5.0,19.0,59.85463494682858
21.101588271053306,5.0,11.0,51.90966835647711
21.264337217182415,5.0,10.0,54.97036745068744
23.47915871642266,5.0,20.0,70.67215728604961
13.229057872012499,4.0,20.0,58.23114540058662
19.927699340172822,2.0,9.0,35.372859598811125
21.52228536279257,5.0,15.0,60.04570457780288
18.745559399518555,5.0,9.0,45.0211601527591
20.438203736796716,5.0,8.0,50.950488363023794
22.47852848918692,3.0,6.0,39.00627620547614
25.49817094497361,5.0,10.0,55.55144418231233
25.43425477834271,3.0,7.0,43.71326521972257
26.31733937081539,3.0,18.0,65.11925905994254
20.72593750988283,5.0,15.0,63.28604304516691
18.095320397653307,3.0,,46.38293040448722
19.94192174783232,4.0,20.0,58.35620324979457
23.437238878515604,4.0,11.0,54.0062297329295
22.43706627454507,5.0,7.0,49.00771113894219
20.3468890388454,,9.0,37.7733103307556
26.000252396579455,1.0,19.0,191.66488967654226
21.20465787488943,3.0,9.0,45.86860520768645
20.08411161460249,4.0,7.0,41.46978551020812
19.876229044749774,2.0,19.0,59.4360488430557
19.83240491809222,2.0,13.0,47.07461517261297
24.001550279279602,1.0,11.0,41.58755887170675
20.372038109752328,5.0,13.0,52.279958548231015
19.689166405739865,2.0,16.0,49.939006221028656
18.32650445699432,2.0,19.0,53.08174277095388
27.046726196087775,4.0,10.0,56.85266636137951
15.53915924306498,,9.0,36.28917240792206
21.09550306867346,2.0,14.0,51.963881984823445
24.36400607136533,2.0,12.0,53.20179858614276
18.792985087493385,5.0,10.0,49.175799353093865
,3.0,8.0,
15.971922288914875,1.0,19.0,48.490159666435915
18.851581349621565,1.0,7.0,30.121553848165842
27.294171719464767,1.0,5.0,26.759627089205704
17.97295878205442,1.0,15.0,40.768593597405825
18.34649035020525,4.0,14.0,54.26659845322392
21.290797559630438,3.0,17.0,60.362935653623296
23.199202804411218,,19.0,57.027828841814156
30.27491270073982,1.0,6.0,38.243184364482126
23.53357861184664,5.0,15.0,65.48063526393273
26.912938616645526,1.0,10.0,43.31639406870147
23.424001587312542,3.0,10.0,47.336722357631665
22.685375418247464,1.0,6.0,31.486180347196566
17.616017908080345,2.0,8.0,126.32611592371688
15.964932715426118,,7.0,34.60086628784993
16.36401705020471,3.0,5.0,29.73513733605371
25.552307825102346,4.0,15.0,63.26002444564831
16.93726472549254,2.0,7.0,32.91312852609291
28.358269573985076,1.0,9.0,44.10226230526543
20.540048103135696,3.0,6.0,39.03996141787832
30.72208865155425,1.0,11.0,
17.49880062408218,3.0,19.0,
,4.0,10.0,50.6863254258602
,3.0,19.0,57.64988496419654
17.041628636685104,1.0,6.0,28.12988725896149
32.52641438936985,2.0,9.0,49.69766533814088
18.992941341064505,1.0,9.0,26.399727090832588
29.15250641794789,1.0,11.0,50.400177495070174
24.89342088399615,2.0,9.0,41.547616049384445
16.293893081399602,5.0,14.0,51.93609771267495
27.414919471168524,4.0,13.0,54.312496698161986
16.949960957461457,,16.0,
25.738367993461985,4.0,11.0,50.21631175755212
29.5126676052865,4.0,5.0,53.34265759784162
23.774740194636024,5.0,15.0,61.90141145518178
20.250354650180995,3.0,12.0,43.03983354383597
20.008635921140726,1.0,13.0,47.0115413766437
21.416401904605504,1.0,,45.344050112450674
20.580058042023403,5.0,12.0,55.42098736980539
17.959119100562834,5.0,12.0,53.58119134896314
23.075040099076315,1.0,20.0,55.649335730488104
12.985408624740206,2.0,11.0,36.95240803435822
18.583954245144362,1.0,17.0,52.613543191282375
24.371546358412985,5.0,20.0,
24.022939010322816,4.0,18.0,63.99820385451592
8.7203982746421,4.0,14.0,43.52211737661133
20.707849642768615,2.0,19.0,47.14188073052152
15.010340783675733,1.0,5.0,28.603943136133534
,5.0,14.0,61.308888403921785
16.23057409404162,5.0,15.0,57.7250017247429
32.53445308448507,3.0,,53.06952653496417
30.238765148346236,3.0,6.0,39.78773110944825
,5.0,7.0,44.599598820033314
28.246419312355023,3.0,16.0,63.4823069248744
14.44290782655165,2.0,13.0,41.626946042258695
21.010536053276013,4.0,9.0,41.21505917640001
25.238687123886915,1.0,7.0,35.302314120913245
22.849782916121757,2.0,10.0,
23.84644933088514,1.0,19.0,57.45977729718693
24.29786247501647,3.0,7.0,41.47144207856995
16.95096428352187,4.0,11.0,44.556619897976624
28.581705413304974,2.0,15.0,51.691429253083236
15.780812877728703,2.0,8.0,34.839228305385284
,4.0,13.0,45.109710752123576
29.979481777357957,2.0,18.0,63.55056268718102
26.743077984582257,5.0,6.0,44.27826662340263
12.257489074090898,2.0,10.0,32.46483440096782
31.162483535244007,1.0,,42.08261724768978
26.307256412896876,4.0,19.0,74.74545063368295
22.298129763642773,5.0,20.0,69.22031898773933
,2.0,20.0,54.32679203145753
16.670970042128044,1.0,8.0,28.58844844406024
22.27373697572839,,16.0,49.74113293698546
17.53580109205608,5.0,7.0,46.89491213478824
19.467489005148252,5.0,7.0,45.96457110369536
21.67770597219868,2.0,16.0,47.0284932982743
24.320054386648362,2.0,12.0,43.34788600710537
,3.0,9.0,38.61853560495734
25.510246819813812,4.0,9.0,53.74335943694378
27.715852810614713,,9.0,52.346479637467034
25.233123746331962,5.0,11.0,57.891003496744595
22.944152031480744,4.0,17.0,56.97956777356353
25.945488445200724,3.0,8.0,47.62005486222999
28.526284737771068,4.0,16.0,61.2345737451824
,5.0,18.0,60.58677759433681
18.451116871513367,4.0,10.0,39.54636482745073
25.477798003034682,1.0,,44.86600572803307
24.020347972152482,5.0,12.0,59.05777014574077
25.275356000064036,1.0,8.0,37.66429412223943
